MNIST,LeNet,GPU,Spatial,0,0.0964999795,1564363276879
MNIST,LeNet,GPU,Spatial,500,0.113599986,1564363281915
MNIST,LeNet,GPU,Spatial,1000,0.134200007,1564363286949
MNIST,LeNet,GPU,Spatial,1500,0.154999986,1564363291984
MNIST,LeNet,GPU,Spatial,2000,0.176800027,1564363297014
MNIST,LeNet,GPU,Spatial,2500,0.199600041,1564363302052
MNIST,LeNet,GPU,Spatial,3000,0.220799968,1564363307087
MNIST,LeNet,GPU,Spatial,3500,0.239099935,1564363312126
MNIST,LeNet,GPU,Spatial,4000,0.258599967,1564363317171
MNIST,LeNet,GPU,Spatial,4500,0.275400072,1564363322207
MNIST,LeNet,GPU,Spatial,5000,0.292300045,1564363327249
MNIST,LeNet,GPU,Spatial,5500,0.311700046,1564363332289
MNIST,LeNet,GPU,Spatial,6000,0.32859996,1564363337325
MNIST,LeNet,GPU,Spatial,6500,0.343999982,1564363342363
MNIST,LeNet,GPU,Spatial,7000,0.358899981,1564363347399
MNIST,LeNet,GPU,Spatial,7500,0.370099932,1564363352439
MNIST,LeNet,GPU,Spatial,8000,0.382999957,1564363357474
MNIST,LeNet,GPU,Spatial,8500,0.39410004,1564363362516
MNIST,LeNet,GPU,Spatial,9000,0.405799985,1564363367554
MNIST,LeNet,GPU,Spatial,9500,0.418599963,1564363372594
MNIST,LeNet,GPU,Spatial,10000,0.430399895,1564363377650
