MNIST,LeNet,GPU,Spatial,0,0.0919000134,1565537971488
MNIST,LeNet,GPU,Spatial,100,0.0929000154,1565537973170
MNIST,LeNet,GPU,Spatial,200,0.0949000046,1565537974814
MNIST,LeNet,GPU,Spatial,300,0.0980000123,1565537976461
MNIST,LeNet,GPU,Spatial,400,0.100099996,1565537978110
MNIST,LeNet,GPU,Spatial,500,0.102300003,1565537979759
MNIST,LeNet,GPU,Spatial,600,0.104999997,1565537981407
MNIST,LeNet,GPU,Spatial,700,0.107800007,1565537983054
MNIST,LeNet,GPU,Spatial,800,0.11029999,1565537984700
MNIST,LeNet,GPU,Spatial,900,0.113699988,1565537986348
MNIST,LeNet,GPU,Spatial,1000,0.116299964,1565537987995
MNIST,LeNet,GPU,Spatial,1100,0.117899984,1565537989642
MNIST,LeNet,GPU,Spatial,1200,0.120799974,1565537991289
MNIST,LeNet,GPU,Spatial,1300,0.12339998,1565537992936
MNIST,LeNet,GPU,Spatial,1400,0.126099959,1565537994585
MNIST,LeNet,GPU,Spatial,1500,0.130099967,1565537996234
MNIST,LeNet,GPU,Spatial,1600,0.134500012,1565537997882
MNIST,LeNet,GPU,Spatial,1700,0.136699989,1565537999530
MNIST,LeNet,GPU,Spatial,1800,0.139499977,1565538001178
MNIST,LeNet,GPU,Spatial,1900,0.142999992,1565538002825
MNIST,LeNet,GPU,Spatial,2000,0.146400005,1565538004469
MNIST,LeNet,GPU,Spatial,2100,0.149099976,1565538006116
MNIST,LeNet,GPU,Spatial,2200,0.150399968,1565538007767
MNIST,LeNet,GPU,Spatial,2300,0.153299958,1565538009422
MNIST,LeNet,GPU,Spatial,2400,0.156699955,1565538011076
MNIST,LeNet,GPU,Spatial,2500,0.160099968,1565538012730
MNIST,LeNet,GPU,Spatial,2600,0.162899926,1565538014384
MNIST,LeNet,GPU,Spatial,2700,0.166099966,1565538016038
MNIST,LeNet,GPU,Spatial,2800,0.169399947,1565538017693
MNIST,LeNet,GPU,Spatial,2900,0.171099931,1565538019347
MNIST,LeNet,GPU,Spatial,3000,0.173999965,1565538021001
MNIST,LeNet,GPU,Spatial,3100,0.177700028,1565538022657
