MNIST,LeNet,GPU,Spatial,0,0.118300036,1565455526258
MNIST,LeNet,GPU,Spatial,100,0.119600028,1565455527631
MNIST,LeNet,GPU,Spatial,200,0.121100016,1565455528989
MNIST,LeNet,GPU,Spatial,300,0.121700019,1565455530347
MNIST,LeNet,GPU,Spatial,400,0.122200012,1565455531710
MNIST,LeNet,GPU,Spatial,500,0.123100013,1565455533072
MNIST,LeNet,GPU,Spatial,600,0.125500008,1565455534431
MNIST,LeNet,GPU,Spatial,700,0.127399996,1565455535792
MNIST,LeNet,GPU,Spatial,800,0.127900004,1565455537151
MNIST,LeNet,GPU,Spatial,900,0.1285,1565455538514
MNIST,LeNet,GPU,Spatial,1000,0.129899979,1565455539873
MNIST,LeNet,GPU,Spatial,1100,0.131200001,1565455541235
MNIST,LeNet,GPU,Spatial,1200,0.132400006,1565455542598
MNIST,LeNet,GPU,Spatial,1300,0.133900017,1565455543960
MNIST,LeNet,GPU,Spatial,1400,0.135000005,1565455545319
MNIST,LeNet,GPU,Spatial,1500,0.135700002,1565455546682
MNIST,LeNet,GPU,Spatial,1600,0.137400001,1565455548041
MNIST,LeNet,GPU,Spatial,1700,0.13880001,1565455549404
MNIST,LeNet,GPU,Spatial,1800,0.139900029,1565455550764
MNIST,LeNet,GPU,Spatial,1900,0.141100004,1565455552126
MNIST,LeNet,GPU,Spatial,2000,0.143399999,1565455553486
MNIST,LeNet,GPU,Spatial,2100,0.145299971,1565455554847
MNIST,LeNet,GPU,Spatial,2200,0.147699982,1565455556208
MNIST,LeNet,GPU,Spatial,2300,0.148799986,1565455557570
MNIST,LeNet,GPU,Spatial,2400,0.150399983,1565455558930
MNIST,LeNet,GPU,Spatial,2500,0.15199998,1565455560295
MNIST,LeNet,GPU,Spatial,2600,0.153199971,1565455561660
MNIST,LeNet,GPU,Spatial,2700,0.155299962,1565455563026
MNIST,LeNet,GPU,Spatial,2800,0.156699985,1565455564391
MNIST,LeNet,GPU,Spatial,2900,0.158600003,1565455565759
MNIST,LeNet,GPU,Spatial,3000,0.160199985,1565455567124
MNIST,LeNet,GPU,Spatial,3100,0.162499964,1565455568489
MNIST,LeNet,GPU,Spatial,3200,0.164099976,1565455569854
MNIST,LeNet,GPU,Spatial,3300,0.165199965,1565455571219
MNIST,LeNet,GPU,Spatial,3400,0.167199969,1565455572584
MNIST,LeNet,GPU,Spatial,3500,0.169399962,1565455573949
MNIST,LeNet,GPU,Spatial,3600,0.171499997,1565455575312
MNIST,LeNet,GPU,Spatial,3700,0.174200013,1565455576676
MNIST,LeNet,GPU,Spatial,3800,0.175399989,1565455578041
MNIST,LeNet,GPU,Spatial,3900,0.177699983,1565455579403
